  Depth   SampleID      Ti        Ta        P1       P1sigma      P2       P2sigma      DA       DAsigma  
   38.190     87      -15.9     -15.3       2.3255     0.0012     2.2958     0.0001    0.02970    0.00125 
   38.195     87      -16.2     -15.5       2.3223     0.0008     2.2923     0.0004    0.02997    0.00068 
   38.200     87      -15.7     -15.0       2.3213     0.0017     2.2902     0.0014    0.03107    0.00047 
   38.205     87      -16.0     -15.3       2.3221     0.0010     2.2873     0.0013    0.03473    0.00040 
   38.210     87      -15.9     -15.2       2.3215     0.0004     2.2838     0.0008    0.03773    0.00085 
   38.215     87      -15.4     -14.6       2.3226     0.0006     2.2831     0.0002    0.03953    0.00047 
   38.220     87      -15.8     -15.1       2.3244     0.0004     2.2845     0.0004    0.03993    0.00040 
   38.225     87      -15.3     -14.5       2.3271     0.0001     2.2884     0.0008    0.03873    0.00076 
   38.230     87      -15.5     -14.8       2.3238     0.0016     2.2867     0.0005    0.03710    0.00195 
   38.235     87      -15.4     -15.1       2.3180     0.0020     2.2827     0.0010    0.03533    0.00116 
   38.240     87      -15.8     -16.0       2.3167     0.0017     2.2802     0.0005    0.03647    0.00129 
   38.245     87      -15.8     -16.4       2.3178     0.0008     2.2812     0.0006    0.03653    0.00050 
   38.250     87      -15.9     -16.6       2.3196     0.0006     2.2846     0.0008    0.03493    0.00058 
   38.255     87      -15.8     -16.6       2.3192     0.0016     2.2848     0.0006    0.03437    0.00133 
   38.260     87      -15.5     -16.4       2.3202     0.0017     2.2847     0.0012    0.03553    0.00189 
   38.265     87      -15.5     -16.4       2.3163     0.0006     2.2795     0.0004    0.03677    0.00057 
   38.270     87      -15.9     -16.7       2.3182     0.0020     2.2816     0.0015    0.03657    0.00050 
   38.275     87      -15.7     -16.6       2.3229     0.0026     2.2859     0.0035    0.03700    0.00095 
   38.280     87      -15.8     -17.0       2.3218     0.0019     2.2840     0.0036    0.03777    0.00178 
   38.285     87      -15.6     -16.7       2.3222     0.0023     2.2855     0.0033    0.03670    0.00105 
   38.290     87      -15.9     -17.0       2.3247     0.0020     2.2883     0.0037    0.03643    0.00197 
   38.295     87      -15.9     -17.2       2.3278     0.0023     2.2907     0.0041    0.03710    0.00180 
   38.300     87      -15.8     -16.7       2.3254     0.0009     2.2865     0.0025    0.03890    0.00164 
   38.305     87      -15.9     -16.5       2.3231     0.0023     2.2854     0.0027    0.03777    0.00129 
   38.310     87      -15.9     -16.1       2.3202     0.0019     2.2845     0.0041    0.03570    0.00218 
   38.315     87      -16.3     -16.3       2.3150     0.0017     2.2818     0.0051    0.03313    0.00371 
   38.320     87      -15.9     -15.6       2.3092     0.0008     2.2813     0.0031    0.02783    0.00239 
   38.325     87      -16.0     -15.6       2.3090     0.0022     2.2830     0.0024    0.02607    0.00021 
   38.330     87      -15.8     -15.3       2.3108     0.0018     2.2839     0.0013    0.02690    0.00104 
   38.335     87      -15.8     -15.2       2.3178     0.0021     2.2898     0.0006    0.02793    0.00142 
   38.340     87      -16.2     -15.5       2.3089     0.0024     2.2826     0.0017    0.02633    0.00182 
   38.370     87      -15.8     -15.0       2.2958     0.0007     2.2661     0.0011    0.02975    0.00177 
   38.375     87      -15.7     -14.9       2.2924     0.0022     2.2648     0.0029    0.02760    0.00071 
   38.380     87      -15.5     -14.6       2.2883     0.0030     2.2604     0.0017    0.02787    0.00424 
   38.385     87      -15.6     -15.9       2.2945     0.0022     2.2669     0.0020    0.02763    0.00070 
   38.390     87      -15.4     -16.2       2.3147     0.0020     2.2799     0.0047    0.03477    0.00318 
   38.395     87      -15.5     -16.5       2.3355     0.0019     2.3006     0.0023    0.03487    0.00110 
   38.400     87      -15.5     -16.5       2.3463     0.0019     2.3146     0.0022    0.03170    0.00053 
   38.405     87      -15.8     -16.7       2.3490     0.0020     2.3208     0.0027    0.02823    0.00272 
   38.410     87      -15.6     -16.7       2.3513     0.0026     2.3209     0.0022    0.03033    0.00371 
   38.415     87      -15.6     -16.8       2.3537     0.0017     2.3173     0.0005    0.03633    0.00221 
   38.420     87      -15.5     -16.8       2.3496     0.0015     2.3120     0.0020    0.03760    0.00056 
   38.425     87      -16.2     -17.4       2.3414     0.0029     2.3040     0.0023    0.03740    0.00060 
   38.430     87      -16.2     -17.7       2.3335     0.0020     2.2979     0.0018    0.03560    0.00050 
   38.435     87      -15.8     -17.0       2.3298     0.0008     2.2953     0.0010    0.03443    0.00065 
   38.440     87      -16.0     -16.7       2.3286     0.0010     2.2959     0.0008    0.03270    0.00101 
   38.445     87      -16.2     -16.6       2.3278     0.0020     2.2974     0.0010    0.03037    0.00158 
   38.450     87      -15.8     -15.9       2.3282     0.0018     2.2983     0.0007    0.02990    0.00165 
   38.455     87      -15.7     -15.5       2.3250     0.0011     2.2954     0.0012    0.02960    0.00187 
   38.460     87      -16.0     -15.7       2.3224     0.0010     2.2931     0.0020    0.02927    0.00115 
   38.465     87      -16.2     -15.7       2.3217     0.0006     2.2905     0.0026    0.03117    0.00212 
   38.470     87      -15.9     -15.3       2.3208     0.0009     2.2864     0.0019    0.03443    0.00104 
   38.475     87      -15.9     -15.3       2.3200     0.0003     2.2832     0.0018    0.03677    0.00208 
   38.480     87      -16.2     -15.5       2.3150     0.0024     2.2809     0.0006    0.03407    0.00229 
   38.485     87      -16.3     -15.5       2.3106     0.0006     2.2814     0.0016    0.02913    0.00215 
   38.490     87      -15.9     -15.1       2.3063     0.0011     2.2807     0.0012    0.02560    0.00226 
   38.495     87      -15.8     -15.0       2.3140     0.0013     2.2920     0.0011    0.02203    0.00218 
   38.500     87      -15.8     -15.1       2.3164     0.0012     2.2976     0.0008    0.01883    0.00080 
   38.505     87      -15.7     -14.9       2.3100     0.0010     2.2919     0.0003    0.01810    0.00079 
   38.510     87      -15.8     -15.1       2.3007     0.0018     2.2799     0.0014    0.02080    0.00166 
   39.005     88      -15.8     -17.0       2.2916     0.0022     2.2769     0.0003    0.01473    0.00250 
   39.010     88      -16.1     -17.4       2.2968     0.0003     2.2825     0.0003    0.01427    0.00055 
   39.015     88      -15.9     -17.2       2.3066     0.0010     2.2887     0.0014    0.01793    0.00095 
   39.020     88      -15.9     -16.8       2.3190     0.0016     2.2944     0.0013    0.02460    0.00036 
   39.025     88      -15.8     -16.4       2.3257     0.0012     2.2985     0.0007    0.02715    0.00049 
   39.030     88      -15.8     -16.1       2.3289     0.0003     2.3041     0.0009    0.02485    0.00064 
   39.035     88      -16.2     -16.2       2.3313     0.0004     2.3091     0.0008    0.02220    0.00042 
   39.040     88      -15.8     -15.6       2.3346     0.0014     2.3121     0.0010    0.02250    0.00042 
   39.045     88      -16.0     -15.5       2.3345     0.0013     2.3122     0.0011    0.02230    0.00014 
   39.050     88      -16.0     -15.4       2.3310     0.0016     2.3093     0.0014    0.02165    0.00021 
   39.055     88      -16.3     -15.7       2.3256     0.0018     2.3051     0.0012    0.02055    0.00064 
   39.060     88      -15.9     -15.3       2.3165     0.0014     2.2976     0.0018    0.01890    0.00042 
   39.065     88      -16.3     -15.5       2.3055     0.0028     2.2920     0.0017    0.01345    0.00106 
   39.070     88      -15.9     -15.2       2.3090     0.0010     2.2933     0.0014    0.01570    0.00240 
   39.075     88      -15.7     -14.9       2.3095     0.0027     2.3000     0.0018    0.00955    0.00092 
   39.080     88      -15.8     -15.0       2.3172     0.0045     2.3028     0.0022    0.01530    0.00240 
   39.085     88      -15.9     -15.1       2.3117     0.0000     2.2947     0.0024    0.01795    0.00233 
   39.100     88      -15.7     -14.8       2.3009     0.0021     2.2861     0.0017    0.01420    0.00014 
   39.110     88      -15.5     -16.1       2.3007     0.0001     2.2817     0.0041    0.01660    0.00057 
   39.115     88      -15.5     -16.3       2.2918     0.0179     2.2766     0.0047    0.01523    0.01321 
   39.120     88      -15.3     -16.2       2.2905     0.0018     2.2719     0.0034    0.01660    0.00198 
   39.150     88      -16.3     -17.5       2.2978     0.0003     2.2699     0.0018    0.02830    0.00212 
   39.155     88      -16.2     -17.3       2.3073     0.0152     2.2846     0.0034    0.02430    0.01259 
   39.160     88      -15.9     -16.6       2.3163     0.0083     2.2933     0.0033    0.02100    0.00721 
   39.165     88      -16.0     -16.5       2.3279     0.0016     2.3018     0.0024    0.02575    0.00035 
   39.170     88      -16.4     -16.5       2.3320     0.0010     2.3064     0.0016    0.02510    0.00212 
   39.175     88      -16.2     -16.1       2.3265     0.0022     2.3040     0.0025    0.02275    0.00064 
   39.180     88      -15.9     -15.6       2.3162     0.0038     2.2955     0.0029    0.01905    0.00064 
   39.185     88      -15.7     -15.3       2.3233     0.0033     2.3050     0.0004    0.01635    0.00064 
   39.190     88      -16.0     -15.5       2.3198     0.0020     2.3031     0.0003    0.01570    0.00141 
   39.195     88      -15.7     -15.2       2.3124     0.0053     2.2934     0.0042    0.01670    0.00042 
   39.215     88      -15.7     -14.8       2.2776     0.0030     2.2627     0.0033    0.01487    0.00604 
   39.220     88      -15.9     -15.2       2.2969     0.0018     2.2728     0.0013    0.02407    0.00070 
   39.225     88      -15.4     -14.8       2.3043     0.0022     2.2776     0.0021    0.02673    0.00046 
   39.230     88      -15.7     -15.0       2.3162     0.0019     2.2912     0.0012    0.02497    0.00064 
   39.235     88      -15.8     -15.1       2.3274     0.0011     2.3055     0.0006    0.02193    0.00050 
   39.240     88      -15.9     -15.6       2.3309     0.0014     2.3097     0.0012    0.02117    0.00029 
   39.245     88      -15.4     -15.8       2.3253     0.0009     2.3032     0.0009    0.02217    0.00021 
   39.250     88      -15.5     -16.1       2.3161     0.0007     2.2923     0.0009    0.02383    0.00023 
   39.255     88      -15.6     -16.4       2.3047     0.0025     2.2811     0.0028    0.02357    0.00031 
   39.260     88      -15.6     -16.6       2.2951     0.0037     2.2721     0.0030    0.02297    0.00068 
   39.265     88      -15.5     -16.5       2.2873     0.0033     2.2657     0.0032    0.02157    0.00031 
   39.270     88      -15.7     -16.6       2.2846     0.0024     2.2646     0.0019    0.02000    0.00052 
   39.275     88      -15.6     -16.8       2.2927     0.0030     2.2724     0.0009    0.02030    0.00330 
   39.280     88      -15.7     -16.9       2.3099     0.0034     2.2852     0.0038    0.02477    0.00050 
   39.285     88      -15.9     -17.1       2.3051     0.0025     2.2803     0.0036    0.02483    0.00144 
   39.290     88      -16.0     -17.2       2.2884     0.0031     2.2665     0.0040    0.02190    0.00278 
   39.295     88      -16.0     -17.1       2.2742     0.0033     2.2538     0.0043    0.02033    0.00273 
   39.300     88      -15.9     -16.6       2.2707     0.0014     2.2498     0.0025    0.02087    0.00188 
   39.305     88      -15.7     -16.0       2.2725     0.0005     2.2517     0.0011    0.02087    0.00150 
   39.310     88      -16.0     -16.1       2.2779     0.0009     2.2542     0.0025    0.02367    0.00206 
   39.315     88      -15.8     -15.6       2.2841     0.0001     2.2595     0.0012    0.02467    0.00115 
   39.320     88      -16.2     -15.9       2.2897     0.0009     2.2647     0.0007    0.02493    0.00045 
   39.325     88      -15.8     -15.3       2.2940     0.0012     2.2679     0.0011    0.02610    0.00101 
   39.330     88      -16.3     -15.8       2.2979     0.0010     2.2708     0.0020    0.02710    0.00139 
   39.335     88      -15.8     -15.3       2.3039     0.0014     2.2763     0.0022    0.02763    0.00108 
   39.340     88      -15.8     -15.1       2.3123     0.0025     2.2877     0.0034    0.02460    0.00130 
   39.345     88      -15.8     -15.1       2.3188     0.0025     2.2962     0.0034    0.02263    0.00180 
   39.350     88      -16.1     -15.3       2.3177     0.0019     2.2945     0.0027    0.02327    0.00081 
   39.355     88      -15.7     -15.0       2.3150     0.0039     2.2889     0.0043    0.02607    0.00049 
   39.360     88      -15.5     -14.8       2.3180     0.0031     2.2901     0.0046    0.02790    0.00157 
   39.365     88      -15.9     -15.2       2.3189     0.0023     2.2910     0.0027    0.02790    0.00141 
   39.370     88      -15.4     -14.7       2.3167     0.0016     2.2919     0.0021    0.02477    0.00076 
   39.375     88      -15.4     -14.7       2.3125     0.0047     2.2895     0.0038    0.02297    0.00105 
   39.380     88      -15.7     -15.5       2.3159     0.0037     2.2928     0.0026    0.02307    0.00116 
   39.385     88      -15.5     -15.9       2.3294     0.0035     2.3048     0.0026    0.02467    0.00163 
   39.390     88      -15.4     -16.0       2.3333     0.0031     2.3093     0.0027    0.02407    0.00153 
   39.395     88      -15.3     -16.1       2.3271     0.0018     2.3060     0.0022    0.02110    0.00130 
   39.400     88      -15.6     -16.4       2.3227     0.0030     2.3055     0.0022    0.01727    0.00121 
   39.405     88      -16.0     -17.0       2.3240     0.0020     2.3064     0.0017    0.01767    0.00035 
   39.410     88      -15.7     -16.6       2.3246     0.0026     2.3058     0.0037    0.01873    0.00114 
